normalized_nickname_key,display_nickname_examples,irc_syntax_status,irc_syntax_invalid_examples,registered_in_2002_cadastros,cadastro_segments,cadastro_record_ids,operator_or_master,operator_access_levels,operator_source_records,present_in_ircontro,ircontro_event_ids,ircontro_event_names,ircontro_source_records,participation_profile,evidence_scope,privacy_scope,notes
luluka,LuLuKa,all_examples_valid,,true,female,cb_20021128_1200,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
luluquinha_pe,Luluquinha_PE,all_examples_valid,,true,female,cb_20021128_1201,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
lyanne,Lyanne,all_examples_valid,,true,female,cb_20021128_1202,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
lyanne_ou_pricka,Lyanne ou Pricka,no_examples_valid,Lyanne ou Pricka,true,female,cb_20021128_1203,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
lype,Lype,all_examples_valid,,true,male,cb_20021128_0606,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
m_^oo^_m,____m_^oo^_m____,all_examples_valid,,true,male,cb_20021128_0045,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
m_e_k_o_15,M_E_K_O_15,all_examples_valid,,true,male,cb_20021128_0607,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
m_m_m,M_M_M_,all_examples_valid,,true,male,cb_20021128_0608,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
mad,Mad,all_examples_valid,,true,male,cb_20021128_0007,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
mafioso_italiano,Mafioso_Italiano,all_examples_valid,,true,male,cb_20021128_0609,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
magestic12-shadow-,Magestic12-Shadow-,all_examples_valid,,true,male,cb_20021128_0610,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
magho,MaGhO | magho,all_examples_valid,,true,male,cb_20021128_0611,true,,cb_access_200012_014,false,,,,registered_operator,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
magnata_gop,mAgNaTa_GOP,all_examples_valid,,true,male,cb_20021128_0612,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
maguinha,maguinha,all_examples_valid,,true,female,cb_20021128_1204,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
mais_galan_impossive,MaIS_GaLaN_ImPoSsIvE,all_examples_valid,,true,male,cb_20021128_0613,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
malandrovisky,Malandrovisky,all_examples_valid,,true,male,cb_20021128_0614,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
malha,MaLhA,all_examples_valid,,true,male,cb_20021128_0615,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
malhado-rj,MALHADO-RJ,all_examples_valid,,true,male,cb_20021128_0616,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
malukinha_18,Malukinha_18,all_examples_valid,,true,female,cb_20021128_1205,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
malukinha_meier,Malukinha_meier,all_examples_valid,,true,female,cb_20021128_1206,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
malvadinha,**Malvadinha**,no_examples_valid,**Malvadinha**,true,female,cb_20021128_0968,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
malvadinha-rj,Malvadinha-RJ,all_examples_valid,,true,female,cb_20021128_1207,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
malvadinho_copa_rj,MALVADINHO_COPA_RJ,all_examples_valid,,true,male,cb_20021128_0617,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
malvessi,Malvessi,all_examples_valid,,true,male,cb_20021128_0618,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
mandrake,MANDRAKE,all_examples_valid,,true,male,cb_20021128_0619,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
manezao_da_barra,MAnezao_da_barra,all_examples_valid,,true,male,cb_20021128_0620,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
manhosa_rj,Manhosa_RJ,all_examples_valid,,true,female,cb_20021128_1208,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
mannu-barra,Mannu-barra,all_examples_valid,,true,female,cb_20021128_1209,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
mano_rj,Mano_RJ,all_examples_valid,,true,male,cb_20021128_0621,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
manuzinha_rj,MaNuZiNhA_Rj,all_examples_valid,,true,female,cb_20021128_1210,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
marcela_usa,Marcela_USA,all_examples_valid,,true,female,cb_20021128_1211,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
marcelinho,Marcelinho | mArCeLiNhO | marcelinho,all_examples_valid,,true,male,cb_20021128_0622 | cb_20021128_0623 | cb_20021128_0624,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
marcelinho-18,marcelinho-18,all_examples_valid,,true,male,cb_20021128_0625,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
